Species,Trait Type,p,h2,Q,m,means,mean increase,sd,Dunnett_Pvalue_adj
Sorghum,Two,25,0.5,0.1,10,0.205492584,-0.353596401,0.013375347,0
Sorghum,Two,25,0.5,0.1,25,0.209162007,-0.349926978,0.017075094,0
Sorghum,Two,25,0.5,0.1,50,0.232776238,-0.326312747,0.033153065,0
Sorghum,Two,25,0.5,0.1,100,0.289459161,-0.269629824,0.058751479,0
Sorghum,Two,100,0.5,0.1,0,0.726168301,0,0,0
Sorghum,Two,100,0.5,0.1,1,0.725415824,-0.000752477,5.89E-05,0.073817901
Sorghum,Two,100,0.5,0.1,2,0.725415824,-0.000752477,5.89E-05,0.07376382
Sorghum,Two,100,0.5,0.1,3,0.725415824,-0.000752477,5.89E-05,0.073801871
Sorghum,Two,100,0.5,0.1,5,0.725001774,-0.001166526,3.90E-05,0.000763561
Sorghum,Two,100,0.5,0.1,10,0.72591086,-0.000257441,0.001541536,0.956099158
Sorghum,Two,100,0.5,0.1,25,0.724887341,-0.001280959,0.002299808,0.000149899
Sorghum,Two,100,0.5,0.1,50,0.72501653,-0.00115177,0.002465393,0.000888237
Sorghum,Two,100,0.5,0.1,100,0.725355104,-0.000813196,0.001861333,0.042858255
Sorghum,Two,100,0.5,0.1,500,0.725114481,-0.001053819,0.002142801,0.003151568
Sorghum,Two,1,0.5,0.5,0,0.342800396,0,0,0
Sorghum,Two,1,0.5,0.5,1,-0.0707989,-0.413599296,0.012855383,0
Sorghum,Two,1,0.5,0.5,2,-0.076355539,-0.419155935,0,0
Sorghum,Two,1,0.5,0.5,3,0.063974026,-0.278826369,0.123522295,0
Sorghum,Two,1,0.5,0.5,5,0.289914413,-0.052885983,0.003508092,3.14E-07
Sorghum,Two,1,0.5,0.5,10,0.321034008,-0.021766388,0.023578423,0.111543744
Sorghum,Two,1,0.5,0.5,25,0.323260278,-0.019540118,0.027651586,0.186969086
Sorghum,Two,1,0.5,0.5,50,0.31917418,-0.023626216,0.027675208,0.069329131
Sorghum,Two,5,0.5,0.5,0,0.259238089,0,0,0
Sorghum,Two,5,0.5,0.5,1,0.235949488,-0.023288601,0.022939196,4.38E-13
Sorghum,Two,5,0.5,0.5,2,0.234772129,-0.02446596,0.020716965,4.46E-14
Sorghum,Two,5,0.5,0.5,3,0.235776655,-0.023461434,0.018427132,6.39E-13
Sorghum,Two,5,0.5,0.5,5,0.235696947,-0.023541142,0.016775305,3.52E-13
Sorghum,Two,5,0.5,0.5,10,0.24090412,-0.018333969,0.012697622,3.89E-08
Sorghum,Two,5,0.5,0.5,25,0.250593664,-0.008644425,0.007108484,0.029587095
Sorghum,Two,5,0.5,0.5,50,0.250658831,-0.008579259,0.007669171,0.031325601
Sorghum,Two,25,0.5,0.5,0,0.436500172,0,0,0
Sorghum,Two,25,0.5,0.5,1,0.287734827,-0.148765344,0.001734812,0
Sorghum,Two,25,0.5,0.5,2,0.285769504,-0.150730667,0.006078887,0
Sorghum,Two,25,0.5,0.5,3,0.28777961,-0.148720561,0.010730933,0
Sorghum,Two,25,0.5,0.5,5,0.316266468,-0.120233704,0.029646915,0
Sorghum,Two,25,0.5,0.5,10,0.347722656,-0.088777516,0.029158651,0
Sorghum,Two,25,0.5,0.5,25,0.381437943,-0.055062229,0.03101226,0
Sorghum,Two,25,0.5,0.5,50,0.410601326,-0.025898846,0.022235861,8.29E-10
Sorghum,Two,25,0.5,0.5,100,0.421637235,-0.014862937,0.01085914,0.001339639
Sorghum,Two,100,0.5,0.5,0,0.436500172,0,0,0
Sorghum,Two,100,0.5,0.5,1,0.434160566,-0.002339605,0.001378817,1.82E-08
Sorghum,Two,100,0.5,0.5,2,0.43414759,-0.002352582,0.00129595,1.20E-08
Sorghum,Two,100,0.5,0.5,3,0.434650197,-0.001849974,0.001879644,1.70E-05
Sorghum,Two,100,0.5,0.5,5,0.434846736,-0.001653436,0.001647521,0.000167516
Sorghum,Two,100,0.5,0.5,10,0.435319215,-0.001180957,0.001791795,0.016986257
Sorghum,Two,100,0.5,0.5,25,0.435282617,-0.001217555,0.002152219,0.012495499
Sorghum,Two,100,0.5,0.5,50,0.434847169,-0.001653003,0.00242489,0.000173041
Sorghum,Two,100,0.5,0.5,100,0.434627973,-0.001872199,0.002438186,1.52E-05
Sorghum,Two,100,0.5,0.5,500,0.434437584,-0.002062588,0.002739195,9.15E-07
Sorghum,Two,1,0.5,0.9,0,0.208462509,0,0,0
Sorghum,Two,1,0.5,0.9,1,0.130518215,-0.077944294,0,0
Sorghum,Two,1,0.5,0.9,2,0.163260291,-0.045202218,0.023471703,0
Sorghum,Two,1,0.5,0.9,3,0.178821527,-0.029640982,0.024591055,0
Sorghum,Two,1,0.5,0.9,5,0.190210146,-0.018252364,0.017722987,7.20E-08
Sorghum,Two,1,0.5,0.9,10,0.195345533,-0.013116977,0.013818585,0.00022462
Sorghum,Two,1,0.5,0.9,25,0.195809244,-0.012653265,0.010720001,0.000412835
Sorghum,Two,1,0.5,0.9,50,0.195407765,-0.013054745,0.010687344,0.000199334
Sorghum,Two,5,0.5,0.9,0,0.393071156,0,0,0
Sorghum,Two,5,0.5,0.9,1,0.279022588,-0.114048568,0.037220539,0
Sorghum,Two,5,0.5,0.9,2,0.313233683,-0.079837473,0.041683632,0
Sorghum,Two,5,0.5,0.9,3,0.320764678,-0.072306478,0.037048607,0
Sorghum,Two,5,0.5,0.9,5,0.335210452,-0.057860704,0.032547609,0
Sorghum,Two,5,0.5,0.9,10,0.350814925,-0.042256231,0.021504362,7.55E-12
Sorghum,Two,5,0.5,0.9,25,0.355489886,-0.03758127,0.018053622,1.18E-09
Sorghum,Two,5,0.5,0.9,50,0.359218554,-0.033852602,0.015557905,8.14E-08
Sorghum,Two,25,0.5,0.9,0,0.308231358,0,0,0
Sorghum,Two,25,0.5,0.9,1,0.287023607,-0.021207751,0.017191643,2.44E-12
Sorghum,Two,25,0.5,0.9,2,0.290115237,-0.018116121,0.01511587,2.36E-09
Sorghum,Two,25,0.5,0.9,3,0.289975671,-0.018255687,0.01817121,3.55E-09
Sorghum,Two,25,0.5,0.9,5,0.286656175,-0.021575183,0.018575716,7.87E-13
Sorghum,Two,25,0.5,0.9,10,0.290217542,-0.018013816,0.017811957,3.84E-09
Sorghum,Two,25,0.5,0.9,25,0.298765788,-0.00946557,0.0107199,0.007141489
Sorghum,Two,25,0.5,0.9,50,0.300748551,-0.007482807,0.011181982,0.056560034
Sorghum,Two,25,0.5,0.9,100,0.300507232,-0.007724126,0.009133607,0.045204029
Sorghum,Two,100,0.5,0.9,0,0.559088985,0,0,0
Sorghum,Two,100,0.5,0.9,1,0.557721036,-0.001367949,0.002262417,0.041327588
Sorghum,Two,100,0.5,0.9,2,0.557372232,-0.001716753,0.002779157,0.004533106
Sorghum,Two,100,0.5,0.9,3,0.557095212,-0.001993773,0.002634838,0.000516218
Sorghum,Two,100,0.5,0.9,5,0.557166657,-0.001922328,0.00325225,0.000959825
Sorghum,Two,100,0.5,0.9,10,0.557374944,-0.001714042,0.00288436,0.004666448
Sorghum,Two,100,0.5,0.9,25,0.558044785,-0.001044201,0.00273758,0.200914346
Sorghum,Two,100,0.5,0.9,50,0.558253864,-0.000835121,0.002556706,0.43395842
Sorghum,Two,100,0.5,0.9,100,0.558136653,-0.000952332,0.002208262,0.289045429
Sorghum,Two,100,0.5,0.9,500,0.558699535,-0.00038945,0.001887006,0.976024278
Sorghum,Two,1,0.9,0.1,0,0.485752871,0,0,0
Sorghum,Two,1,0.9,0.1,1,0.051206734,-0.434546137,4.15E-13,0
Sorghum,Two,1,0.9,0.1,2,0.051206734,-0.434546137,0,0
Sorghum,Two,1,0.9,0.1,3,0.051206734,-0.434546137,0,0
Sorghum,Two,1,0.9,0.1,5,0.340014713,-0.145738158,0,0
Sorghum,Two,1,0.9,0.1,10,0.444789475,-0.040963395,0.018248105,0
Sorghum,Two,1,0.9,0.1,25,0.471512637,-0.014240234,0.015780286,2.48E-12
Sorghum,Two,1,0.9,0.1,50,0.474283106,-0.011469765,0.011785709,2.66E-08
Sorghum,Two,5,0.9,0.1,0,0.162465091,0,0,0
Sorghum,Two,5,0.9,0.1,1,0.12612887,-0.036336221,0.004129299,0
Sorghum,Two,5,0.9,0.1,2,0.134921703,-0.027543388,0.010361889,0
Sorghum,Two,5,0.9,0.1,3,0.137744274,-0.024720817,0.012363923,0
Sorghum,Two,5,0.9,0.1,5,0.141233096,-0.021231995,0.01355218,0
Sorghum,Two,5,0.9,0.1,10,0.146995921,-0.01546917,0.013902022,2.54E-09
Sorghum,Two,5,0.9,0.1,25,0.142581272,-0.019883819,0.013344106,8.88E-16
Sorghum,Two,5,0.9,0.1,50,0.142632981,-0.01983211,0.014359196,1.22E-15
Sorghum,Two,25,0.9,0.1,0,0.209420213,0,0,0
Sorghum,Two,25,0.9,0.1,1,0.208453957,-0.000966255,0,0.581767819
Sorghum,Two,25,0.9,0.1,2,0.208453957,-0.000966255,0,0.581705818
Sorghum,Two,25,0.9,0.1,3,0.208453957,-0.000966255,0,0.581472433
Sorghum,Two,25,0.9,0.1,5,0.208453957,-0.000966255,0,0.581786196
Sorghum,Two,25,0.9,0.1,10,0.209878121,0.000457908,0.002135187,0.984840366
Sorghum,Two,25,0.9,0.1,25,0.208621799,-0.000798414,0.003106328,0.7678912
Sorghum,Two,25,0.9,0.1,50,0.20623182,-0.003188393,0.003928881,1.71E-05
Sorghum,Two,25,0.9,0.1,100,0.204386831,-0.005033382,0.008431162,7.02E-13
Sorghum,Two,100,0.9,0.1,0,0.209420213,0,0,0
Sorghum,Two,100,0.9,0.1,1,0.210945207,0.001524995,0.000347706,1.67E-06
Sorghum,Two,100,0.9,0.1,2,0.209922543,0.00050233,0.000926799,0.404758445
Sorghum,Two,100,0.9,0.1,3,0.209532724,0.000112512,0.000656665,0.999871235
Sorghum,Two,100,0.9,0.1,5,0.209699524,0.000279311,0.000330219,0.924273409
Sorghum,Two,100,0.9,0.1,10,0.209991984,0.000571771,0.00150906,0.265076588
Sorghum,Two,100,0.9,0.1,25,0.209311668,-0.000108544,0.000791173,0.999904199
Sorghum,Two,100,0.9,0.1,50,0.211364426,0.001944213,0.00201279,1.93E-10
Sorghum,Two,100,0.9,0.1,100,0.210460068,0.001039855,0.002534243,0.003033796
Sorghum,Two,100,0.9,0.1,500,0.208562254,-0.000857958,0.002475122,0.023792961
Sorghum,Two,1,0.9,0.5,0,0.473009721,0,0,0
Sorghum,Two,1,0.9,0.5,1,0.284252546,-0.188757175,0.013772109,0
Sorghum,Two,1,0.9,0.5,2,0.285114408,-0.187895313,0.014365012,0
Sorghum,Two,1,0.9,0.5,3,0.287616431,-0.18539329,0.012378755,0
Sorghum,Two,1,0.9,0.5,5,0.291222139,-0.181787582,0.01163785,0
Sorghum,Two,1,0.9,0.5,10,0.274905724,-0.198103997,0.006477762,0
Sorghum,Two,1,0.9,0.5,25,0.378725996,-0.094283725,0.005604151,0
Sorghum,Two,1,0.9,0.5,50,0.382007304,-0.091002416,0.046229636,0
Sorghum,Two,5,0.9,0.5,0,0.783365779,0,0,0
Sorghum,Two,5,0.9,0.5,1,0.294410191,-0.488955588,0.00081692,0
Sorghum,Two,5,0.9,0.5,2,0.294346562,-0.489019216,0.000701429,0
Sorghum,Two,5,0.9,0.5,3,0.304308247,-0.479057532,0.00452328,0
Sorghum,Two,5,0.9,0.5,5,0.314210198,-0.469155581,0.003653563,0
Sorghum,Two,5,0.9,0.5,10,0.332868103,-0.450497676,0.026122406,0
Sorghum,Two,5,0.9,0.5,25,0.474652815,-0.308712964,0.001526236,0
Sorghum,Two,5,0.9,0.5,50,0.572951303,-0.210414476,0.035922464,0
Sorghum,Two,25,0.9,0.5,0,-0.020457372,0,0,0
Sorghum,Two,25,0.9,0.5,1,-0.050682448,-0.030225076,0,0
Sorghum,Two,25,0.9,0.5,2,-0.051355242,-0.03089787,0.000102226,0
Sorghum,Two,25,0.9,0.5,3,-0.052781012,-0.03232364,0.000198069,0
Sorghum,Two,25,0.9,0.5,5,-0.052723191,-0.032265819,0,0
Sorghum,Two,25,0.9,0.5,10,0.000811945,0.021269317,0.000120297,0
Sorghum,Two,25,0.9,0.5,25,-0.001447632,0.01900974,0.01359618,0
Sorghum,Two,25,0.9,0.5,50,-0.002846155,0.017611217,0.01231302,0
Sorghum,Two,25,0.9,0.5,100,-0.027823788,-0.007366416,0.023319892,0.001621862
Sorghum,Two,100,0.9,0.5,0,-0.020457372,0,0,0
Sorghum,Two,100,0.9,0.5,1,-0.026640099,-0.006182727,3.68E-11,3.08E-06
Sorghum,Two,100,0.9,0.5,2,-0.02702453,-0.006567158,7.93E-05,6.99E-07
Sorghum,Two,100,0.9,0.5,3,-0.027085596,-0.006628224,4.30E-10,4.47E-07
Sorghum,Two,100,0.9,0.5,5,-0.027085596,-0.006628224,0,9.86E-07
Sorghum,Two,100,0.9,0.5,10,-0.023466027,-0.003008655,0.00140114,0.083416859
Sorghum,Two,100,0.9,0.5,25,-0.025705022,-0.005247649,0.006107486,0.00012689
Sorghum,Two,100,0.9,0.5,50,-0.025818244,-0.005360872,0.005446328,8.90E-05
Sorghum,Two,100,0.9,0.5,100,-0.029109931,-0.008652559,0.011926489,2.57E-11
Sorghum,Two,100,0.9,0.5,500,-0.016349642,0.004107731,0.012299301,0.005607294
Sorghum,Two,1,0.9,0.9,0,0.831653771,0,0,0
Sorghum,Two,1,0.9,0.9,1,0.096854965,-0.734798806,0,0
Sorghum,Two,1,0.9,0.9,2,0.140879815,-0.690773955,0.03855282,0
Sorghum,Two,1,0.9,0.9,3,0.173998279,-0.657655492,0.041076947,0
Sorghum,Two,1,0.9,0.9,5,0.23452972,-0.59712405,0.037687674,0
Sorghum,Two,1,0.9,0.9,10,0.289788479,-0.541865291,0.015087058,0
Sorghum,Two,1,0.9,0.9,25,0.458179129,-0.373474642,0.04106954,0
Sorghum,Two,1,0.9,0.9,50,0.654089792,-0.177563978,0.00850314,0
Sorghum,Two,5,0.9,0.9,0,0.432550108,0,0,0
Sorghum,Two,5,0.9,0.9,1,0.158178564,-0.274371544,0.03497939,0
Sorghum,Two,5,0.9,0.9,2,0.259719559,-0.17283055,0.050014886,0
Sorghum,Two,5,0.9,0.9,3,0.266071426,-0.166478682,0.053211674,0
Sorghum,Two,5,0.9,0.9,5,0.271730309,-0.160819799,0.052954477,0
Sorghum,Two,5,0.9,0.9,10,0.334652961,-0.097897147,0.017839903,0
Sorghum,Two,5,0.9,0.9,25,0.356760733,-0.075789375,0.009527867,0
Sorghum,Two,5,0.9,0.9,50,0.380727003,-0.051823106,0.007494482,3.55E-12
Sorghum,Two,25,0.9,0.9,0,0.726168301,0,0,0
Sorghum,Two,25,0.9,0.9,1,0.673592785,-0.052575515,0.006463219,0
Sorghum,Two,25,0.9,0.9,2,0.686298944,-0.039869356,0.011577551,0
Sorghum,Two,25,0.9,0.9,3,0.690825687,-0.035342614,0.011808418,0
Sorghum,Two,25,0.9,0.9,5,0.695252978,-0.030915322,0.01290077,0
Sorghum,Two,25,0.9,0.9,10,0.6976133,-0.028555,0.012713766,0
Sorghum,Two,25,0.9,0.9,25,0.702724888,-0.023443413,0.014185076,0
Sorghum,Two,25,0.9,0.9,50,0.709365622,-0.016802679,0.010589161,1.04E-13
Sorghum,Two,25,0.9,0.9,100,0.712287896,-0.013880405,0.008640149,7.82E-10
Sorghum,Two,100,0.9,0.9,0,-0.140689091,0,0,0
Sorghum,Two,100,0.9,0.9,1,-0.20935324,-0.068664149,0.006177086,0
Sorghum,Two,100,0.9,0.9,2,-0.208074078,-0.067384987,0.006107718,0
Sorghum,Two,100,0.9,0.9,3,-0.208035771,-0.06734668,0.006062309,0
Sorghum,Two,100,0.9,0.9,5,-0.210517232,-0.069828142,0.005659902,0
Sorghum,Two,100,0.9,0.9,10,-0.214134242,-0.073445151,0.002091079,0
Sorghum,Two,100,0.9,0.9,25,-0.199402811,-0.05871372,0.020219465,0
Sorghum,Two,100,0.9,0.9,50,-0.17049868,-0.029809589,0.027047567,0
Sorghum,Two,100,0.9,0.9,100,-0.136085833,0.004603257,0.021374198,0.586559273
Sorghum,Two,100,0.9,0.9,500,-0.122761132,0.017927959,0.025980447,9.71E-08
